doomscroll_hrs,caffeine_mg,touch_grass_mins,deep_focus_hrs
6.241785382528082,198.72325875384277,0.2465571356451548,0.8865342563138281
4.654339247072039,278.3221993926723,20.067251727074243,3.1250585523295316
6.619221345251731,181.13701185000582,17.12189475038547,0.9414833477760491
8.807574641020064,253.80577055414398,21.837457634827985,1.7997936757531448
4.41461656319166,15.95779995693215,0.0,1.406892409189446
4.414657607627048,331.9940561059408,33.022030261692514,6.669852251434062
8.948032038768478,300.1808213043336,0.0,2.6750805240013884
6.918586822882272,177.4367053397714,3.565135306959249,0.0
3.8263140351626195,398.88685026486075,12.581895080643868,8.121109985090143
6.356400108964912,440.6355206439838,29.953736303494942,3.8252549065202857
3.8414557679688444,58.86602034465389,22.769705517599697,2.3187826188466283
3.835675616074358,185.59128321506785,0.0,4.598283161209794
5.6049056789150855,184.62864753190527,0.0,3.5640356084500926
0.21679938835550505,159.0145348336703,33.54000141423713,6.713464626873003
0.6877054187174183,424.4212262897623,27.043242325274036,7.995906924067915
3.594281176897568,270.92607918407947,11.228955453489936,2.9083572793773085
2.4679221991639406,260.3227738034084,15.447479811432533,9.219975426268226
5.785618331488185,0.0,32.35212328020941,1.6471878806198805
2.7299398111969726,395.31270453138393,14.18626892022176,5.8394646487117345
1.4692407466617712,114.11124077197911,25.299693626094992,5.628191029832401
8.664121922303885,308.98989453994926,56.07048791700309,3.989564260568472
4.435559248783661,341.60654069372873,0.0,5.883854018180843
5.16882051171981,504.09878937579765,0.0,11.474709737443408
1.4381295344663583,103.67694013213318,42.79553422703942,3.055087684471331
3.6390431886870434,0.0,9.149052396743848,0.0
5.277306474274665,327.57743171305424,13.080636496598263,4.925739398873071
2.122516056444243,570.076677226628,10.13184032448923,10.207043826495084
5.93924504586418,485.8419529409156,12.92550709292139,3.0635779552691043
3.4984032752029877,331.4489122911939,54.97395569152085,1.3338563573980322
4.270765625516808,226.25457215519288,37.50103792132877,2.807085492656591
3.495733469426508,421.06838949559653,40.253003298886526,2.8941179360094393
9.630695461272344,153.9680700443297,0.0,0.8008093670103169
4.966256938155166,371.45366540343286,0.0,6.22965896484636
2.355722677610249,375.820523874994,0.0,4.2699907083623385
7.056362280257972,459.031486124832,0.0,2.6197530236082436
1.9478908750724444,713.9490058366616,45.23828197756828,9.69379711927558
5.522158987511888,358.86239507681506,29.294612339943644,6.657063223744925
0.10082469030056096,223.6554561438752,25.3680853603564,1.8163602773153582
1.6795348777539236,296.16385317120086,26.194924570131093,7.0982428649977996
5.492153089672809,34.63861426663226,5.237982969146271,3.333352623241132
6.846166449988527,195.79303033664127,20.402844748058634,4.81225057268311
5.428420702974926,238.6076342830344,34.46072418366245,6.1945105616812395
4.710879294029398,221.38674030981113,0.0,8.204631464208523
4.247240761026778,322.8532308050583,27.49847223469341,4.242175982504438
1.3036950240814313,176.6370101426699,46.04130737093048,4.594404754357986
3.2003894790132286,468.1546000986707,15.297215262706153,5.888552290786687
3.848403072600531,300.03105973772955,36.317206097210615,4.849743365108758
7.642805565547289,298.60495182920783,71.00747775835647,6.758954559900516
5.859045723921153,250.81579252306233,16.195052692419857,1.0604152401929399
0.5923996115931649,323.27860257884686,36.68134177692014,4.332966797979369
5.810209923486988,423.7647397001452,3.6184384797981934,8.248946292964478
4.037294298959209,169.93046764336495,25.550434654122594,5.528189400550066
3.3076949992351032,201.2825266387115,32.59004250117587,3.2942534729824278
6.52919072210217,254.4410956835003,20.83846536119842,5.2944577424457915
7.577498806239877,98.11936147901775,0.0,2.3903756579022812
7.328200297790497,177.11132104177534,19.470834830928023,5.57320233908258
2.9019561919434036,228.56686896830115,53.440006390465925,4.564101019753536
4.226969060371964,431.15837710690914,30.518777169546617,8.094757280702668
5.82815857850891,339.3841993502887,37.583426624419005,9.929418240935455
7.438862817805898,329.0384867051317,10.382034964135649,5.25492433180448
3.8020644053867754,427.6346943251958,37.39387597770066,6.234383953225613
4.535852558340457,279.3942317400905,26.513651647649606,5.878080520340727
2.2341625649849295,358.56972748933345,6.5134602762855,5.184886788990086
2.009483439798323,284.5167370601256,32.35145321638084,10.018257749711223
7.031314555985495,339.8043524099443,0.0,4.648791232695757
8.390600071427057,212.58620135826268,0.5611943594500453,2.0628153517034837
4.819974696049165,0.0,24.14661675374915,0.0
7.50883224473006,279.85812567205437,20.927220978142362,5.740371966514402
5.904090062619085,513.412220414991,0.0,8.097270011019662
3.387200613487189,438.93231033623886,44.30531419668315,5.378454176488045
5.9034890137710345,444.80962268867563,29.633147538467387,6.829952213000292
8.845091416164923,485.4196082709327,0.0,2.1835567214341376
4.910434902225121,313.2986386442156,0.0,5.029797065920932
8.911609139535015,329.5973561108393,9.278690139301343,4.528003523401278
0.0,207.35221568484747,24.17985124322552,8.952990604034229
7.05475626093806,252.58907159594253,18.15329661918434,1.8678262322206287
5.217617670595428,392.36567246567125,12.302431435697814,2.801666165873436
4.252481623835331,480.58266557532244,0.0,4.739226246752542
5.229401941338756,279.08305864785007,11.774257351299322,1.5488730034470342
0.031077713497768222,232.47161027228827,23.8254623516382,7.9887075041915185
4.45082028040622,300.0791938284896,33.771579934668736,7.762824444211104
5.892781428779366,390.1810123393672,4.250443650220275,5.774408850657521
8.69473511185379,83.42177757996873,46.18402324374374,3.668387133613847
3.7043244543158815,0.0,0.0,1.7123479951598493
2.978765992767031,217.41947257626248,50.26581797051843,4.090341632530983
3.745607391038659,116.89313611287619,18.022405800360588,2.3791739057096413
7.288505294255185,223.77897035290337,32.614686858360756,2.4304561324973473
5.821877774149211,277.8329521773793,19.95227413287624,0.936163076910967
3.675599490582403,232.01273864654797,45.43991173934457,4.7459570665054365
6.28316858278339,517.8701301706118,9.686423543376995,6.213082906443014
5.242693873370101,349.011714690348,0.0,6.408030433048202
7.421612476332223,345.07115394162423,43.56686079275681,4.411274789393795
3.244867265306619,393.3310716065103,21.24065255174394,5.634443133334934
4.180844633505579,129.17503233288463,26.069480205473056,1.2951108732619112
4.019729617169606,455.8667681130403,46.65557904655669,6.4970552696230435
1.3412126296697036,288.635357019681,6.678469898771894,6.960464242928223
5.740300692661441,400.5720925861819,30.429216567462266,2.9969527358956656
5.652638180449723,139.2214150439767,6.896828509842736,2.871370203666329
5.012783641606152,66.93618509759034,17.331045603900257,2.6316126615530253
4.413532166562133,422.68344870375427,22.618514974561513,4.466645269832375
1.4615731448739644,356.4614289146275,0.0,4.950429735868085
3.9483866930866025,164.69226684637343,6.526485757418101,3.9236283580701823
4.143213708683076,169.55053780879584,48.73503043089663,1.1856992288977897
2.9943068269459525,468.81521766221545,41.73521011780401,7.4897075590371545
4.596785720834977,121.58821606990082,19.553637011785348,1.046137697130115
6.010127142036346,546.4009429883945,22.842214886185168,8.786678673339473
9.715464753026325,164.90688980281968,4.684220381218196,6.410084962896899
5.436444532079597,395.75878884125746,46.258778652400444,3.605140925385056
5.64387597680691,250.7072286376523,14.7051964905029,4.8823252180838
4.813885210584582,390.47811466235146,25.009071421527796,4.007131773684101
0.2030719617523964,218.3828996828711,52.51445895933651,7.204815755898571
4.933715311376957,275.58106408915586,4.585139680327954,1.7451792293080415
5.150575524852566,306.13787630935815,50.87463264023275,5.477379622493237
11.158105281213215,149.6718816327791,0.0,0.0
4.5190975880471935,411.1236518130189,53.55464744616158,5.341538063519294
5.753868355834031,223.0179650292622,11.038751609292444,1.4419685932477988
4.913220575736892,265.7100126989972,15.319583892020582,5.827834896060412
2.07830490595117,150.84759380872316,0.0,2.2110237574227067
7.857057036287552,0.0,5.189991579871037,0.9033109195844232
6.8798325817169355,271.34583560997464,0.0,2.96131252506
6.977579867607617,661.8923132419374,3.891913357315312,7.296704428539362
2.7265313630131525,417.69064318470356,21.800717958196103,6.654458837743347
8.506985777340248,297.1109430398408,32.141860734777616,1.8953643538786362
1.495372343019298,260.5663756187598,31.16132234197392,5.577786280363583
6.467142734500676,303.36988392180695,23.219247599020925,7.154225147576689
10.476139064524947,382.0678672762815,0.0,2.1216473817399026
2.523659187173279,122.87807770367328,7.337599833598839,5.81530330743244
3.58425567599307,467.1482542003308,58.8059890150401,9.592401106180956
5.249128412719103,407.3071973161866,4.797722479296862,3.866023471290047
3.7413108647095017,407.72785885619015,55.64154331172691,3.0447761189679468
1.1233414223346685,365.7713608214591,22.892093177713335,6.9246329818577195
5.171407437015068,302.9424986540985,19.702943848839944,3.3831877099027183
2.344240715684738,400.92918539502296,46.718821773229116,10.043226077570814
6.183981076587954,388.7721200612067,43.06988628559722,5.102141958635345
2.7014394144154923,246.89389335884644,22.380869965587266,3.0541082931934582
8.874836012543849,213.95973406546486,4.485466904481527,0.18282751486807136
3.041866769159407,315.278444289298,22.797857491236922,7.4200343303268195
4.194846209485811,532.3530227242782,28.369458145670748,5.922708416228666
7.033793043424174,114.13393865191486,33.758487650546755,2.118859072412753
1.922839208915112,79.871210137134,26.238918762052805,5.133465828921768
5.568649836510324,324.71412618547754,31.240426287442425,3.6080296070400175
8.26785688570607,307.6331552784027,46.23148087400668,3.5041168295918843
0.9812919135969311,326.00124965556125,35.66360841810183,5.932488102831494
5.461584646330761,336.59297968627504,25.309887827434046,6.094103425995706
5.649706985621059,266.5196618047792,0.0,5.151773193382127
6.954557179443276,523.4795157903123,0.0,5.708200541560484
1.9076232228047951,59.86440322852266,33.95226813899378,3.1536551884368236
1.698858467289309,175.7254462829631,24.70579843980394,3.5040388995958613
6.304853914042244,284.5117859776429,7.094638673620672,0.9984368717248662
5.742461683082965,53.521678326874905,23.38568071756096,2.3276799931401184
5.626232125864691,273.62183933518935,17.53946116433245,7.832732277258623
5.866120523742439,549.2205248592027,40.823363965193096,4.96493081008717
3.2999381960537733,303.1329732443943,25.12234097307201,3.4952888544224052
5.580634242902509,334.6051358578025,3.9002658127916305,2.93040554241979
5.732681183246703,110.97528522411295,38.33796241269238,3.839132054713364
3.21412145493408,207.54578879407836,19.22913559120779,5.00819235985344
9.664436277861892,243.72054295140944,21.20186111772236,2.2207991613226135
6.184582302279469,252.3427354865649,8.082621271585053,1.8320145409038786
2.0217412569933786,492.2465692505653,12.959979776064518,7.500696898687488
6.6413840215845745,383.6536591087687,18.400596560544773,1.7148771299407062
2.5632958244316963,133.2813064594452,25.12998122201031,3.85067745097993
6.96771150935613,336.9757167648007,25.661117688624397,6.022492487017036
7.89648894751851,374.73326227451776,8.834107038768131,1.8759876652222691
2.9482942041207236,471.02235577819,0.0,3.7606987428863556
7.4084403231108045,537.081102985256,6.527641682010618,9.30715471630904
6.031952317341245,147.7358712258197,33.81246470819383,1.4442537380466538
7.055150399986225,178.3713733184493,9.94217761516542,4.939064305076269
9.741982456634869,111.36332116280755,5.588367036439301,0.883043144241952
4.386529709992824,264.8970211339528,40.95447069813309,4.009101664459027
3.115659589106276,369.95375616695014,9.529216276608992,6.641665083930909
2.776213925936192,448.10017748836526,0.0,4.880139883609914
2.960474287586404,288.6073464536216,20.866429034317306,5.262925465251586
4.80724572646474,252.02287151177342,10.70202952209578,3.315076167530127
5.852879937041609,322.76369883731104,0.0,1.8307861204505647
5.691726998325048,174.72856475549656,15.108976885376089,3.7147316975102496
7.06795812259006,613.430808254216,25.69419669975555,6.48730503200931
5.032504729694767,58.85084593229121,19.74921930925415,1.7647073835250664
8.633835192893292,327.71108683435864,18.871951067938173,1.2666384236472834
4.33835791690511,603.540932884446,57.59143813649824,10.916702689298535
11.800422916474048,301.0199766839997,0.0,4.2235012646700145
6.564168369412515,271.49414474977584,22.438635954068364,5.674002705017961
2.8571061089592935,246.38318657843593,14.101520530098725,3.9958106282132073
2.3227687548472193,272.94124773563885,8.427268092566102,1.5742160718953824
6.206181038107963,505.9272712014795,5.8894848554286785,10.103253165561428
4.441343036685373,0.0,11.542142496195485,1.2276092059883914
6.78500123523023,530.0150551944488,23.61951348048205,4.7670505893353115
6.183094061433862,86.40642713247823,64.61532761114742,2.8427392018608515
4.817927718357818,260.0021506148378,6.043275837767558,6.488884766647628
2.8830157048289875,235.61333695520074,15.901462478032775,4.44512754593238
1.2128819382853386,388.28299046560795,26.311775861204357,9.076115659049227
3.883712619832447,60.281347217437855,30.148551734530045,4.603699563258383
7.14099698580868,369.32589991229145,20.98902226747834,2.3981975285761936
5.53523436032551,603.6464434930278,44.61144715831132,6.028313915513674
1.8856530532200297,95.52389931107842,0.0,5.30461740370431
5.432952314627955,328.45592514155936,0.0,0.0
5.963293449322092,200.70267333050865,8.15584966115283,2.9191273121784818
2.7903564094971673,363.88308092895534,46.36529093187984,2.9400614831910596
5.38431276486382,302.87216661236283,0.0,3.4603202337974333
5.145521796115,203.77696364335355,0.0,2.8964729195406274
2.142574255423442,373.1808427306611,37.13843961353729,5.372547394864562
5.894468400870708,570.6522164680115,23.08420767231287,5.833659140193686
6.401961315920586,271.3644312409052,0.0,1.5987686183752485
7.707628107938192,407.9636913222273,0.0,9.351171014478187
7.634505130087257,106.00905631932545,0.0,5.504663032489779
1.5558265801072722,156.53454347729868,29.09905318926426,1.7744658202282393
2.655437400212193,370.8609416820566,12.162819675915472,9.076211699364043
6.287588168021649,522.6174042803948,27.306102043467092,5.540966611451747
6.284464877280522,353.342002317849,0.0,4.906455506657754
6.28761921576512,253.04129542152685,0.2877242659137753,3.5175792696919013
14.631828726636803,299.8937108135031,0.0,0.28989120763605847
6.427226276732918,112.43883990454236,12.018733879084321,4.163925203237842
7.838914100451497,390.677298953305,3.561216629294236,4.806871820550917
7.385004408733006,432.34995934851133,31.186866780449314,4.154895424426729
6.628478128264495,232.18645007503795,0.0,0.7241421746700858
4.211826888399136,229.49367783607477,22.48617574981677,2.2441986844027664
6.897423051233169,339.8817344478073,27.371882361767774,1.0468301979039287
3.0679369636560705,234.49203959391068,60.99707480392696,4.448986403672624
4.407953483149978,290.08010780612665,11.54877361183054,2.1850838485474817
3.786591130427241,614.9582683749773,28.91598982619586,7.482484319584518
5.204685348465806,262.9461448881005,0.0,6.808259551562005
10.786646416683771,246.24897719681667,0.0,4.625094992806207
0.33183701852062963,202.8687291547261,46.23181347859274,4.864582397785837
6.715650475936283,411.6287957249905,16.45749317516602,4.92742336218272
0.9682103220258709,272.81637401728455,51.63383315191671,9.197449742407102
3.8201703355264165,202.5940442517861,0.0,4.921401582577358
7.722376492418415,498.1956048409518,24.953289805738216,5.009630180930947
5.160700047738657,512.9404506770456,57.054956715399754,3.7291582582079554
2.305638055176735,209.93646513919424,33.782836056791844,5.195419671168409
3.2117407268500795,20.019007295907556,29.108148658120815,3.895315400069776
6.698994372336689,451.12705347553833,16.773132871813615,4.2382691740270895
3.1740834207071584,197.3055261359994,0.0,4.603235745423912
5.541146473954937,418.59383987441527,46.02916576629708,4.796447866727614
5.113929599759534,4.484427343224695,7.554988004379615,1.1426005951063813
3.3709991309854574,433.88960074489637,33.347666865689426,1.3519521530286642
10.359860223313314,118.3242106078828,0.0,0.6317212316525633
6.584797555795028,409.6146178599787,0.0,7.059445516677387
0.0,302.1409601754651,58.82746091773274,4.77746143061474
5.466135786923569,156.90908709050328,12.121682646996003,3.0343028712585944
3.34553383807903,238.9445530609829,52.37444184469284,2.8738839658022792
7.13108333699056,402.9477685435051,14.173220144848525,5.611036036923428
3.0186981539182485,315.8841679672851,0.0,4.820185838425029
4.713158896332753,387.66194707087266,38.4150342019689,3.584188720444887
6.262468197451143,596.4660876773228,5.677217249985558,9.75102335286814
7.164387985425304,65.36375824334229,29.645000299490263,3.362185213870262
1.9992589823605593,542.5818862452936,26.505699386080522,6.616227639888419
4.163746910397629,315.65339062848193,0.0,5.902986452001086
3.8126367220976096,165.18239275153078,25.66062186321616,4.5828569165267865
3.3666769185657204,100.45295613915152,67.19110900592453,4.279128955844151
9.413635600702742,271.631941383445,21.0324579688837,0.0
6.012454277402389,438.2475167886689,16.82473638508596,7.591951966731228
1.847790114162387,280.8676319433699,47.811287810813184,4.114941359333519
7.29465486763694,526.6732395371021,19.62405956878834,5.362680068197405
10.305390492531583,82.32364649226616,13.579903620192724,6.007382821683587
7.581163151377867,298.1866578230918,0.0,4.311264394259582
1.2015750851149667,112.14098333803213,32.27381034556203,2.9882923569514803
3.7894148178343716,354.5447823937452,43.130038692670155,0.9980346330753291
8.167277872966556,433.033108514595,0.0,7.659675991148695
3.230826335953048,236.885730947842,52.02826375303286,1.7091900670753004
6.109548570365571,0.0,15.946782376366338,0.0
6.936585133573342,329.8422220194742,0.0,3.554742081947041
